catalogNumber                                 AA0563
basisOfRecord                                    NaN
decimalLatitude                               348537
decimalLongitude                             6284415
Class                                  Magnoliopsida
order                                      Proteales
family                                    Proteaceae
genus                                        Lomatia
specificEpithet                              hirsuta
infraspecificEpithet                             NaN
nameAcordingTo                                 Diels
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Lomatia hirsuta (Lam.) Diels
Unnamed: 14                                 ACCEPTED
Unnamed: 15                                   Muerto
establishmentMeans                            Nativa
Unnamed: 17                                     2019
Unnamed: 18                                      NaN
locationRemarks                                  NaN
sex                                              NaN
Name: AA0563, dtype: object
