catalogNumber                          AA1246
basisOfRecord                  LivingSpecimen
decimalLatitude                        348421
decimalLongitude                      6284307
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
establishmentMeans                    Exótica
sex                             hermaphrodite
Name: AA1246, dtype: object
