catalogNumber                                 AA0256
basisOfRecord                                    NaN
decimalLatitude                               348592
decimalLongitude                             6284417
Class                                  Magnoliopsida
order                                        Fabales
family                                      Fabaceae
genus                                      Vachellia
specificEpithet                                caven
infraspecificEpithet                             NaN
nameAcordingTo                                Molina
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Acacia caven (Molina) Molina
Unnamed: 14                                  SYNONYM
Unnamed: 15                                     Viva
establishmentMeans                            Nativa
Unnamed: 17                                     2019
Unnamed: 18                                      NaN
locationRemarks                                  NaN
sex                                              NaN
Name: AA0256, dtype: object
