catalogNumber                          AA0824
basisOfRecord                             NaN
decimalLatitude                        348468
decimalLongitude                      6284402
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                                 NaN
acceptedNameUsage       Fraxinus excelsior L.
Unnamed: 14                          ACCEPTED
Unnamed: 15                              Viva
establishmentMeans                    Exotica
Unnamed: 17                              2019
Unnamed: 18                               NaN
locationRemarks                           NaN
sex                                       NaN
Name: AA0824, dtype: object
