catalogNumber                                 AA0995
basisOfRecord                         LivingSpecimen
decimalLatitude                               348552
decimalLongitude                             6284716
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                       Malvales
family                                     Malvaceae
genus                                   Brachychiton
specificEpithet                            populneus
infraspecificEpithet                             NaN
nameAcordingTo                                 R.Br.
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Brachychiton populneus R.Br.
establishmentMeans                           Exótica
sex                                    hermaphrodite
Name: AA0995, dtype: object
