catalogNumber                                 AA0717
basisOfRecord                                    NaN
decimalLatitude                               348446
decimalLongitude                             6284492
Class                                  Magnoliopsida
order                                        Apiales
family                                Pittosporaceae
genus                                    Pittosporum
specificEpithet                                  NaN
infraspecificEpithet                             NaN
nameAcordingTo                      Banks ex Gaertn.
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Pittosporum Banks ex Gaertn.
Unnamed: 14                                 ACCEPTED
Unnamed: 15                                     Viva
establishmentMeans                           Exótica
Unnamed: 17                                     2019
Unnamed: 18                                      NaN
locationRemarks                                  NaN
sex                                              NaN
Name: AA0717, dtype: object
