catalogNumber                          AA0564
basisOfRecord                  LivingSpecimen
decimalLatitude                        348499
decimalLongitude                      6284416
phylum                           Tracheophyta
Class                           Magnoliopsida
order                               Proteales
family                             Proteaceae
genus                                 Lomatia
specificEpithet                       hirsuta
infraspecificEpithet                      NaN
nameAcordingTo                          Diels
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Lomatia hirsuta Diels
establishmentMeans                     Nativa
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA0564, dtype: object
