catalogNumber                               AA1559
basisOfRecord                       LivingSpecimen
decimalLatitude                             348540
decimalLongitude                           6284293
phylum                                Tracheophyta
Class                                Magnoliopsida
order                                 Malpighiales
family                                  Salicaceae
genus                                      Populus
specificEpithet                         canadensis
infraspecificEpithet                         I-214
nameAcordingTo                              Moench
verbatimTaxonRank       Populus x canadensis I-214
taxonRank                                 varietas
acceptedNameUsage        Populus canadensis Moench
establishmentMeans                         Exótica
sex                                  hermaphrodite
Name: AA1559, dtype: object
