catalogNumber                          AA1717
basisOfRecord                  LivingSpecimen
decimalLatitude                        348478
decimalLongitude                      6284204
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                 Rosales
family                               Rosaceae
genus                                  Prunus
specificEpithet                       persica
infraspecificEpithet                      NaN
nameAcordingTo                         Stokes
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Prunus persica Stokes
establishmentMeans                    Exótica
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA1717, dtype: object
