catalogNumber                                AA0690
basisOfRecord                        LivingSpecimen
decimalLatitude                              348448
decimalLongitude                            6284501
phylum                                 Tracheophyta
Class                                 Magnoliopsida
order                                      Myrtales
family                                    Myrtaceae
genus                                    Eucalyptus
specificEpithet                            globulus
infraspecificEpithet                            NaN
nameAcordingTo                              Labill.
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Eucalyptus globulus Labill.
establishmentMeans                          Exótica
sex                                   hermaphrodite
Name: AA0690, dtype: object
