catalogNumber                          AA0479
basisOfRecord                  LivingSpecimen
decimalLatitude                        348538
decimalLongitude                      6284448
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Jasminum
specificEpithet                        mesnyi
infraspecificEpithet                      NaN
nameAcordingTo                          Hance
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Jasminum mesnyi Hance
establishmentMeans                    Exótica
sex                                       NaN
Name: AA0479, dtype: object
