catalogNumber                                 AA0276
basisOfRecord                         LivingSpecimen
decimalLatitude                               348581
decimalLongitude                             6284438
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                        Fabales
family                                      Fabaceae
genus                                         Acacia
specificEpithet                                caven
infraspecificEpithet                             NaN
nameAcordingTo                       (Molina) Molina
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Acacia caven (Molina) Molina
establishmentMeans                            Nativa
sex                                    hermaphrodite
Name: AA0276, dtype: object
