catalogNumber                                 AA0713
basisOfRecord                                    NaN
decimalLatitude                               348472
decimalLongitude                             6284493
Class                                  Magnoliopsida
order                                        Apiales
family                                Pittosporaceae
genus                                    Pittosporum
specificEpithet                                  NaN
infraspecificEpithet                             NaN
nameAcordingTo                      Banks ex Gaertn.
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Pittosporum Banks ex Gaertn.
Unnamed: 14                                 ACCEPTED
Unnamed: 15                                     Viva
establishmentMeans                           Exotica
Unnamed: 17                                     2019
Unnamed: 18                                      NaN
locationRemarks                                  NaN
sex                                              NaN
Name: AA0713, dtype: object
