catalogNumber                                AA1162
basisOfRecord                        LivingSpecimen
decimalLatitude                              348432
decimalLongitude                            6284673
phylum                                 Tracheophyta
Class                                 Magnoliopsida
order                                      Myrtales
family                                    Myrtaceae
genus                                    Eucalyptus
specificEpithet                            globulus
infraspecificEpithet                            NaN
nameAcordingTo                              Labill.
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Eucalyptus globulus Labill.
establishmentMeans                          Exótica
sex                                   hermaphrodite
Name: AA1162, dtype: object
