catalogNumber                                 AA0251
basisOfRecord                         LivingSpecimen
decimalLatitude                               348605
decimalLongitude                             6284414
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                        Fabales
family                                      Fabaceae
genus                                         Acacia
specificEpithet                                caven
infraspecificEpithet                             NaN
nameAcordingTo                       (Molina) Molina
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Acacia caven (Molina) Molina
establishmentMeans                            Nativa
locationRemarks                                  NaN
sex                                    hermaphrodite
Name: AA0251, dtype: object
