catalogNumber                                 AA0254
basisOfRecord                         LivingSpecimen
decimalLatitude                               348589
decimalLongitude                             6284408
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                        Fabales
family                                      Fabaceae
genus                                         Acacia
specificEpithet                                caven
infraspecificEpithet                             NaN
nameAcordingTo                       (Molina) Molina
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Acacia caven (Molina) Molina
establishmentMeans                            Nativa
locationRemarks                                  NaN
sex                                    hermaphrodite
Name: AA0254, dtype: object
