catalogNumber                          AA0846
basisOfRecord                  LivingSpecimen
decimalLatitude                        348361
decimalLongitude                      6284415
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
establishmentMeans                    Exótica
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA0846, dtype: object
