catalogNumber                          AA0799
basisOfRecord                  LivingSpecimen
decimalLatitude                        348332
decimalLongitude                      6284418
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
establishmentMeans                    Exótica
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA0799, dtype: object
