catalogNumber                                 AA0372
basisOfRecord                         LivingSpecimen
decimalLatitude                               348541
decimalLongitude                             6284390
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                     Oxalidales
family                                Elaeocarpaceae
genus                                    Aristotelia
specificEpithet                            chilensis
infraspecificEpithet                             NaN
nameAcordingTo                                Stuntz
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Aristotelia chilensis Stuntz
establishmentMeans                            Nativa
sex                                    hermaphrodite
Name: AA0372, dtype: object
