catalogNumber                                 AA0117
basisOfRecord                         LivingSpecimen
decimalLatitude                               348643
decimalLongitude                             6284250
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                     Oxalidales
family                                Elaeocarpaceae
genus                                    Aristotelia
specificEpithet                            chilensis
infraspecificEpithet                             NaN
nameAcordingTo                                Stuntz
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Aristotelia chilensis Stuntz
establishmentMeans                            Nativa
sex                                    hermaphrodite
Name: AA0117, dtype: object
