catalogNumber                                      AA1424
basisOfRecord                                         NaN
decimalLatitude                                    348357
decimalLongitude                               6.2844e+06
class                                       Magnoliopsida
order                                            Lamiales
family                                       Bignoniaceae
genus                                             Catalpa
specificEpithet                                  speciosa
infraspecificEpithet                                  NaN
nameAcordingTo                                    Engelm.
verbatimTaxonRank                                     NaN
taxonRank                                             NaN
acceptedNameUsage       Catalpa speciosa (Warder) Engelm.
Unnamed: 14                                      ACCEPTED
Unnamed: 15                                          Viva
establishmentMeans                                Exótica
Unnamed: 17                                          2019
Unnamed: 18                                           NaN
locationRemarks                                       NaN
sex                                                   NaN
Name: AA1424, dtype: object
