catalogNumber                          AA0997
basisOfRecord                  LivingSpecimen
decimalLatitude                        348552
decimalLongitude                      6284725
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
establishmentMeans                    Exótica
sex                             hermaphrodite
Name: AA0997, dtype: object
