catalogNumber                               AA0136
basisOfRecord                       LivingSpecimen
decimalLatitude                             348615
decimalLongitude                           6284289
phylum                                Tracheophyta
Class                                Magnoliopsida
order                                 Saxifragales
family                                Altingiaceae
genus                                  Liquidambar
specificEpithet                        styraciflua
infraspecificEpithet                           NaN
nameAcordingTo                                  L.
verbatimTaxonRank                              NaN
taxonRank                                  species
acceptedNameUsage       Liquidambar styraciflua L.
establishmentMeans                         Exótica
locationRemarks                                NaN
sex                                  hermaphrodite
Name: AA0136, dtype: object
