catalogNumber                                 AA0237
basisOfRecord                                    NaN
decimalLatitude                               348620
decimalLongitude                             6284418
class                                  Magnoliopsida
order                                        Fabales
family                                      Fabaceae
genus                                      Vachellia
specificEpithet                                caven
infraspecificEpithet                             NaN
nameAcordingTo                                Molina
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Acacia caven (Molina) Molina
Unnamed: 14                                  SYNONYM
Unnamed: 15                                     Viva
establishmentMeans                            Nativa
Unnamed: 17                                     2019
Unnamed: 18                                      NaN
locationRemarks                                  NaN
sex                                              NaN
Name: AA0237, dtype: object
