catalogNumber                                AA1615
basisOfRecord                        LivingSpecimen
decimalLatitude                              348515
decimalLongitude                            6284342
phylum                                 Tracheophyta
Class                                 Magnoliopsida
order                                    Sapindales
family                                Simaroubaceae
genus                                     Ailanthus
specificEpithet                           altissima
infraspecificEpithet                            NaN
nameAcordingTo                              Swingle
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Ailanthus altissima Swingle
establishmentMeans                          Exótica
sex                                   hermaphrodite
Name: AA1615, dtype: object
