catalogNumber                               AA1493
basisOfRecord                       LivingSpecimen
decimalLatitude                             348431
decimalLongitude                           6284336
phylum                                Tracheophyta
Class                                Magnoliopsida
order                                      Fabales
family                                    Fabaceae
genus                                  Caesalpinia
specificEpithet                            spinosa
infraspecificEpithet                           NaN
nameAcordingTo                              Kuntze
verbatimTaxonRank                              NaN
taxonRank                                  species
acceptedNameUsage       Caesalpinia spinosa Kuntze
establishmentMeans                          Nativa
locationRemarks                                NaN
sex                                  hermaphrodite
Name: AA1493, dtype: object
