catalogNumber                  AA0075
basisOfRecord                     NaN
decimalLatitude                348616
decimalLongitude              6284198
Class                   Magnoliopsida
order                         Rosales
family                       Ulmaceae
genus                           Ulmus
specificEpithet                   NaN
infraspecificEpithet              NaN
nameAcordingTo                     L.
verbatimTaxonRank                 NaN
taxonRank                         NaN
acceptedNameUsage            Ulmus L.
Unnamed: 14                  ACCEPTED
Unnamed: 15                      Viva
establishmentMeans            Exotica
Unnamed: 17                      2019
Unnamed: 18                       NaN
locationRemarks                   NaN
sex                               NaN
Name: AA0075, dtype: object
