catalogNumber                                AA1618
basisOfRecord                                   NaN
decimalLatitude                              348518
decimalLongitude                        6.28433e+06
class                                 Magnoliopsida
order                                    Sapindales
family                                Simaroubaceae
genus                                     Ailanthus
specificEpithet                           altissima
infraspecificEpithet                            NaN
nameAcordingTo                              Swingle
verbatimTaxonRank                               NaN
taxonRank                                       NaN
acceptedNameUsage       Ailanthus altissima Swingle
Unnamed: 14                                ACCEPTED
Unnamed: 15                                    Viva
establishmentMeans                          Exótica
Unnamed: 17                                    2019
Unnamed: 18                                     NaN
locationRemarks                                 NaN
sex                                             NaN
Name: AA1618, dtype: object
