catalogNumber                          AA0448
basisOfRecord                  LivingSpecimen
decimalLatitude                        348510
decimalLongitude                      6284419
phylum                           Tracheophyta
Class                           Magnoliopsida
order                               Solanales
family                             Solanaceae
genus                                 Cestrum
specificEpithet                        parqui
infraspecificEpithet                      NaN
nameAcordingTo                         L'Hér.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Cestrum parqui L'Hér.
establishmentMeans                     Nativa
locationRemarks                           NaN
sex                                       NaN
Name: AA0448, dtype: object
