catalogNumber                                AA0939
basisOfRecord                        LivingSpecimen
decimalLatitude                              348580
decimalLongitude                            6284609
phylum                                 Tracheophyta
Class                                 Magnoliopsida
order                                      Lamiales
family                                     Oleaceae
genus                                     Ligustrum
specificEpithet                             lucidum
infraspecificEpithet                            NaN
nameAcordingTo                            W.T.Aiton
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Ligustrum lucidum W.T.Aiton
establishmentMeans                          Exótica
sex                                   hermaphrodite
Name: AA0939, dtype: object
