catalogNumber                                 AA0369
basisOfRecord                                    NaN
decimalLatitude                               348612
decimalLongitude                         6.28439e+06
class                                  Magnoliopsida
order                                    Boraginales
family                                   Ehretiaceae
genus                                         Cordia
specificEpithet                             decandra
infraspecificEpithet                             NaN
nameAcordingTo                          Hook. & Arn.
verbatimTaxonRank                                NaN
taxonRank                                        NaN
acceptedNameUsage       Cordia decandra Hook. & Arn.
Unnamed: 14                                 ACCEPTED
Unnamed: 15                                     Viva
establishmentMeans                            Nativa
Unnamed: 17                                     2019
Unnamed: 18                                     2016
locationRemarks                                  NaN
sex                                              NaN
Name: AA0369, dtype: object
