catalogNumber                                AA0798
basisOfRecord                        LivingSpecimen
decimalLatitude                              348315
decimalLongitude                            6284421
phylum                                 Tracheophyta
Class                                 Magnoliopsida
order                                      Lamiales
family                                 Bignoniaceae
genus                                     Jacaranda
specificEpithet                         mimosifolia
infraspecificEpithet                            NaN
nameAcordingTo                                D.Don
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Jacaranda mimosifolia D.Don
establishmentMeans                          Exótica
sex                                   hermaphrodite
Name: AA0798, dtype: object
