catalogNumber                               AA0508
basisOfRecord                       LivingSpecimen
decimalLatitude                             348503
decimalLongitude                           6284431
phylum                                Tracheophyta
Class                                Magnoliopsida
order                                      Apiales
family                                  Araliaceae
genus                                      Raukaua
specificEpithet                        laetevirens
infraspecificEpithet                           NaN
nameAcordingTo                              Frodin
verbatimTaxonRank                              NaN
taxonRank                                  species
acceptedNameUsage       Raukaua laetevirens Frodin
establishmentMeans                          Nativa
sex                                            NaN
Name: AA0508, dtype: object
