catalogNumber                                AA0524
basisOfRecord                        LivingSpecimen
decimalLatitude                              348536
decimalLongitude                            6284411
phylum                                 Tracheophyta
Class                                    Liliopsida
order                                      Liliales
family                                 Philesiaceae
genus                                     Lapageria
specificEpithet                               rosea
infraspecificEpithet                            NaN
nameAcordingTo                          Ruiz & Pav.
verbatimTaxonRank                               NaN
taxonRank                                   species
acceptedNameUsage       Lapageria rosea Ruiz & Pav.
establishmentMeans                           Nativa
sex                                             NaN
Name: AA0524, dtype: object
