catalogNumber                          AA1170
basisOfRecord                  LivingSpecimen
decimalLatitude                        348480
decimalLongitude                      6284782
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
establishmentMeans                    Exótica
sex                             hermaphrodite
Name: AA1170, dtype: object
