catalogNumber                                      AA0588
basisOfRecord                              LivingSpecimen
decimalLatitude                                    348535
decimalLongitude                                  6284515
phylum                                       Tracheophyta
Class                                       Magnoliopsida
order                                            Laurales
family                                          Lauraceae
genus                                       Beilschmiedia
specificEpithet                                berteroana
infraspecificEpithet                                  NaN
nameAcordingTo                                   Kosterm.
verbatimTaxonRank                                     NaN
taxonRank                                         species
acceptedNameUsage       Beilschmiedia berteroana Kosterm.
establishmentMeans                                 Nativa
locationRemarks                                       NaN
sex                                         hermaphrodite
Name: AA0588, dtype: object
