catalogNumber                                 AA0368
basisOfRecord                         LivingSpecimen
decimalLatitude                               348612
decimalLongitude                             6284394
phylum                                  Tracheophyta
Class                                  Magnoliopsida
order                                    Boraginales
family                                   Ehretiaceae
genus                                         Cordia
specificEpithet                             decandra
infraspecificEpithet                             NaN
nameAcordingTo                          Hook. & Arn.
verbatimTaxonRank                                NaN
taxonRank                                    species
acceptedNameUsage       Cordia decandra Hook. & Arn.
establishmentMeans                            Nativa
sex                                              NaN
Name: AA0368, dtype: object
